47623 59365 {}
8225 54940 {}
8225 54420 {}
4163 54420 {}
4701 54420 {}
47201 55239 {}
47201 63252 {}
47201 30167 {}
47201 30323 {}
47201 54837 {}
47201 59193 {}
47201 59391 {}
30323 54837 {}
30323 55239 {}
9347 54420 {}
30342 54837 {}
21135 54696 {}
29331 54837 {}
54420 54696 {}
54420 54940 {}
47255 59365 {}
47255 55239 {}
47255 59646 {}
6808 54420 {}
6808 54696 {}
20123 59391 {}
28859 54837 {}
6342 54420 {}
5325 54420 {}
5325 54940 {}
51921 54837 {}
51921 55431 {}
15068 62023 {}
45796 55168 {}
45796 55431 {}
53989 59365 {}
53989 62023 {}
53989 62487 {}
53989 15068 {}
8424 54420 {}
748 54420 {}
51441 58656 {}
51441 55239 {}
53491 55239 {}
53491 27497 {}
53491 54837 {}
28917 54837 {}
47864 59365 {}
50661 63252 {}
50661 54837 {}
30477 54837 {}
31510 54837 {}
51673 55168 {}
51673 59365 {}
51673 55118 {}
52003 54420 {}
52003 6342 {}
14132 54420 {}
13123 54420 {}
48452 55431 {}
48452 28650 {}
48452 55118 {}
48452 55662 {}
48452 54837 {}
16202 55239 {}
2893 54420 {}
12115 54420 {}
14680 54420 {}
2911 54696 {}
2911 54420 {}
16741 59391 {}
14700 54940 {}
14700 54420 {}
885 54420 {}
30077 54837 {}
384 54940 {}
384 54420 {}
7044 59391 {}
11665 54420 {}
30098 54837 {}
29077 54837 {}
31640 54837 {}
12190 55239 {}
12190 54420 {}
52133 55168 {}
26537 59365 {}
11184 54420 {}
29113 54837 {}
30538 54837 {}
47556 30098 {}
47556 54837 {}
47556 30077 {}
16330 59600 {}
16330 59391 {}
30159 54837 {}
10706 54420 {}
31189 54837 {}
30167 59391 {}
14297 54420 {}
13279 54420 {}
30692 54837 {}
28650 54837 {}
5612 54420 {}
5612 55118 {}
53233 4163 {}
53233 55239 {}
53233 59600 {}
53233 63252 {}
53233 54940 {}
53233 54420 {}
53233 59391 {}
1010 54420 {}
46581 59365 {}
2558 54420 {}
2558 54940 {}
4095 54696 {}
4095 54420 {}
