50661 63252 {}
50661 54837 {}
30477 54837 {}
8225 54420 {}
52003 54420 {}
52003 6342 {}
4163 54420 {}
16202 55239 {}
14680 54420 {}
45796 55431 {}
2911 54696 {}
2911 54420 {}
47201 55239 {}
47201 63252 {}
47201 30167 {}
47201 30323 {}
47201 54837 {}
47201 59193 {}
47201 59391 {}
30323 54837 {}
30323 55239 {}
53989 59365 {}
53989 62023 {}
53989 62487 {}
53989 15068 {}
885 54420 {}
384 54420 {}
7044 59391 {}
30098 54837 {}
29331 54837 {}
54420 54696 {}
47255 59365 {}
47255 55239 {}
47255 59646 {}
6808 54420 {}
6808 54696 {}
20123 59391 {}
12190 55239 {}
12190 54420 {}
51441 58656 {}
51441 55239 {}
26537 59365 {}
11184 54420 {}
28859 54837 {}
51673 59365 {}
47556 30098 {}
47556 54837 {}
6342 54420 {}
16330 59391 {}
5325 54420 {}
30159 54837 {}
51921 54837 {}
51921 55431 {}
10706 54420 {}
31189 54837 {}
30167 59391 {}
14297 54420 {}
15068 62023 {}
13279 54420 {}
30692 54837 {}
8424 54420 {}
28650 54837 {}
53233 4163 {}
53233 55239 {}
53233 63252 {}
53233 54420 {}
53233 59391 {}
1010 54420 {}
53491 55239 {}
53491 27497 {}
53491 54837 {}
47864 59365 {}
4095 54696 {}
4095 54420 {}
